16.203	5.4975	0
16.266	5.4995	0
16.328	5.502	0
16.391	5.505	0
16.453	5.5065	0
16.516	5.5075	0
16.578	5.5085	0
16.641	5.51	0
16.703	5.512	0
16.766	5.5135	0
16.828	5.516	0
16.891	5.5185	0
16.953	5.5205	0
17.016	5.522	0
17.078	5.5235	0
17.141	5.525	0
17.203	5.5275	0
17.266	5.5305	0
17.328	5.5335	99
17.391	5.537	0
17.453	5.5385	0
17.516	5.541	0
17.578	5.543	0
17.641	5.5445	0
17.703	5.5465	0
17.766	5.5485	0
17.828	5.5525	0
17.891	5.555	0
17.953	5.557	0
18.016	5.5585	0
18.078	5.559	0
18.141	5.561	0
18.203	5.563	0
18.266	5.5645	0
18.328	5.5665	0
18.391	5.5685	0
18.453	5.57	0
18.516	5.5725	0
18.578	5.576	0
18.641	5.58	0
18.703	5.586	0
18.766	5.5915	0
18.828	5.598	0
18.891	5.6045	0
18.953	5.6115	0
19.016	5.62	0
19.078	5.6285	0
19.141	5.637	0
19.203	5.6465	0
19.266	5.6565	0
19.328	5.667	0
19.391	5.6775	0
19.453	5.687	0
19.516	5.6965	0
19.578	5.706	0
19.641	5.7165	0
19.703	5.726	0
19.766	5.735	0
19.828	5.7445	0
19.891	5.753	0
19.953	5.76	0
20.016	5.7665	0
20.078	5.7735	0
20.141	5.7805	0
20.203	5.787	0
20.266	5.794	0
20.328	5.7995	0
20.391	5.804	0
20.453	5.8075	0
20.516	5.812	0
20.578	5.8155	0
20.641	5.8175	0
20.703	5.82	0
20.766	5.8245	0
20.828	5.8275	0
20.891	5.8295	0
20.953	5.83	0
21.016	5.8305	0
21.078	5.8315	0
21.141	5.832	0
21.203	5.833	0
21.266	5.8345	0
21.328	5.835	0
21.391	5.8355	0
21.453	5.8355	0
21.516	5.836	0
21.578	5.836	0
21.641	5.8365	0
21.703	5.8365	0
21.766	5.8375	0
21.828	5.8375	0
21.891	5.8375	0
21.953	5.835	0
22.016	5.8345	0
22.078	5.835	0
22.141	5.8345	0
22.203	5.8355	0
22.266	5.8355	0
22.328	5.837	0
22.391	5.8375	0
22.453	5.837	0
22.516	5.8365	0
22.578	5.836	0
22.641	5.8365	0
22.703	5.836	0
22.766	5.8365	0
22.828	5.8365	0
22.891	5.8365	0
22.953	5.836	0
23.016	5.8355	0
23.078	5.834	0
23.141	5.832	0
23.203	5.8315	0
23.266	5.8325	0
23.328	5.8325	0
23.391	5.8305	0
23.453	5.829	0
23.516	5.827	0
23.578	5.8245	0
23.641	5.8235	0
23.703	5.822	0
23.766	5.82	0
23.828	5.819	0
23.891	5.817	0
23.953	5.816	0
24.016	5.814	0
24.078	5.813	0
24.141	5.812	0
24.203	5.8115	0
24.266	5.8105	0
24.328	5.8085	0
24.391	5.806	0
24.453	5.8035	0
24.516	5.8015	0
24.578	5.7985	0
24.641	5.796	0
24.703	5.794	0
24.766	5.791	0
24.828	5.789	0
24.891	5.786	0
24.953	5.7835	0
25.016	5.7805	0
25.078	5.778	0
25.141	5.7755	0
25.203	5.7745	0
25.266	5.773	0
25.328	5.771	0
25.391	5.769	0
25.453	5.767	0
25.516	5.765	0
25.578	5.7625	0
25.641	5.762	0
25.703	5.76	0
25.766	5.7585	0
25.828	5.757	0
25.891	5.755	0
25.953	5.753	0
26.016	5.7515	0
26.078	5.749	0
26.141	5.7475	0
26.203	5.7465	0
26.266	5.745	0
26.328	5.7435	0
26.391	5.7415	0
26.453	5.739	0
26.516	5.7365	0
26.578	5.735	0
26.641	5.734	0
26.703	5.7335	0
26.766	5.7335	0
26.828	5.7335	0
26.891	5.733	0
26.953	5.734	0
27.016	5.734	0
27.078	5.7355	0
27.141	5.737	0
27.203	5.74	0
27.266	5.7425	0
27.328	5.7445	0
27.391	5.7465	0
27.453	5.748	0
27.516	5.75	0
27.578	5.7515	0
27.641	5.754	0
27.703	5.757	0
27.766	5.76	0
27.828	5.763	0
27.891	5.7645	0
27.953	5.7665	0
28.016	5.769	0
28.078	5.7715	0
28.141	5.774	0
28.203	5.778	0
28.266	5.7815	0
28.328	5.783	0
28.391	5.7845	0
28.453	5.7865	0
28.516	5.7885	0
28.578	5.791	0
28.641	5.7925	0
28.703	5.795	0
28.766	5.7975	0
28.828	5.8	0
28.891	5.802	0
28.953	5.8055	0
29.016	5.808	0
29.078	5.812	0
29.141	5.816	0
29.203	5.8205	0
29.266	5.825	0
29.328	5.83	0
29.391	5.8335	0
29.453	5.838	0
29.516	5.8425	0
29.578	5.846	0
29.641	5.85	0
29.703	5.8545	0
29.766	5.8595	0
29.828	5.864	0
29.891	5.8685	0
29.953	5.873	0
30.016	5.8765	0
30.078	5.8815	0
30.141	5.886	0
30.203	5.8905	0
30.266	5.895	0
30.328	5.899	0
30.391	5.9015	0
30.453	5.9045	0
30.516	5.908	0
30.578	5.911	0
30.641	5.9145	0
30.703	5.9175	0
30.766	5.921	0
30.828	5.924	0
30.891	5.926	0
30.953	5.93	0
31.016	5.9325	0
31.078	5.9355	0
31.141	5.9395	0
31.203	5.9425	0
31.266	5.9465	0
31.328	5.948	0
31.391	5.9505	0
31.453	5.9525	0
31.516	5.9545	0
31.578	5.9565	0
31.641	5.959	0
31.703	5.961	0
31.766	5.9625	0
31.828	5.964	0
31.891	5.965	0
31.953	5.968	0
32.016	5.969	0
32.078	5.9705	0
32.141	5.972	0
32.203	5.973	0
32.266	5.9745	0
32.328	5.9755	0
32.391	5.976	0
32.453	5.976	0
32.516	5.9755	0
32.578	5.976	0
32.641	5.976	0
32.703	5.976	0
32.766	5.976	0
32.828	5.9745	0
32.891	5.973	0
32.953	5.9725	0
33.016	5.9715	0
33.078	5.971	0
33.141	5.97	0
33.203	5.969	0
33.266	5.9685	0
33.328	5.9665	0
33.391	5.964	0
33.453	5.9625	0
33.516	5.9605	0
33.578	5.9585	0
33.641	5.9575	0
33.703	5.956	0
33.766	5.9545	0
33.828	5.952	0
33.891	5.9495	0
33.953	5.947	0
34.016	5.946	0
34.078	5.9445	0
34.141	5.944	0
34.203	5.9445	0
34.266	5.9435	0
34.328	5.9435	0
34.391	5.9435	0
34.453	5.9445	0
34.516	5.9465	0
34.578	5.95	0
34.641	5.9535	0
34.703	5.959	0
34.766	5.963	0
34.828	5.968	0
34.891	5.9725	0
34.953	5.9795	0
35.016	5.985	0
35.078	5.9925	0
35.141	6	0
35.203	6.0065	0
35.266	6.0135	0
35.328	6.019	0
35.391	6.024	0
35.453	6.029	0
35.516	6.0345	0
35.578	6.04	0
35.641	6.0455	0
35.703	6.0495	0
35.766	6.0535	0
35.828	6.056	0
35.891	6.0595	0
35.953	6.062	0
36.016	6.0645	0
36.078	6.0675	0
36.141	6.0705	0
36.203	6.0735	0
36.266	6.0755	0
36.328	6.077	0
36.391	6.079	0
36.453	6.079	0
36.516	6.0805	0
36.578	6.082	0
36.641	6.084	0
36.703	6.086	0
36.766	6.0875	0
36.828	6.088	0
36.891	6.0875	0
36.953	6.0885	0
37.016	6.09	0
37.078	6.092	0
37.141	6.0935	0
37.203	6.095	0
37.266	6.0955	0
37.328	6.0965	0
37.391	6.0955	0
37.453	6.095	0
37.516	6.0945	0
37.578	6.0945	0
37.641	6.0945	0
37.703	6.094	0
37.766	6.093	0
37.828	6.091	0
37.891	6.09	0
37.953	6.0885	0
38.016	6.0875	0
38.078	6.086	0
38.141	6.0855	0
38.203	6.0835	0
38.266	6.0815	0
38.328	6.079	0
38.391	6.077	0
38.453	6.0745	0
38.516	6.073	0
38.578	6.071	0
38.641	6.069	0
38.703	6.0655	0
38.766	6.063	0
38.828	6.0595	0
38.891	6.056	0
38.953	6.053	0
39.016	6.05	0
39.078	6.048	0
39.141	6.0455	0
39.203	6.0435	0
39.266	6.04	0
39.328	6.038	0
39.391	6.036	0
39.453	6.0345	0
39.516	6.034	0
39.578	6.0345	0
39.641	6.035	0
39.703	6.036	0
39.766	6.036	0
39.828	6.037	0
39.891	6.0385	0
39.953	6.0395	0
40.016	6.041	0
40.078	6.044	0
40.141	6.0465	0
40.203	6.0495	0
40.266	6.0515	0
40.328	6.054	0
40.391	6.0565	0
40.453	6.0585	0
40.516	6.0615	0
40.578	6.064	0
40.641	6.066	0
40.703	6.0685	0
40.766	6.069	0
40.828	6.07	0
40.891	6.071	0
40.953	6.072	0
41.016	6.072	0
41.078	6.073	0
41.141	6.073	0
41.203	6.0725	0
41.266	6.0715	0
41.328	6.071	0
41.391	6.0705	0
41.453	6.07	0
41.516	6.071	0
41.578	6.0715	0
41.641	6.072	0
41.703	6.0715	0
41.766	6.07	0
41.828	6.07	0
41.891	6.0685	0
41.953	6.0695	0
42.016	6.0705	0
42.078	6.0715	0
42.141	6.0725	0
42.203	6.073	0
42.266	6.073	0
42.328	6.072	0
42.391	6.0715	0
42.453	6.071	0
42.516	6.0715	0
42.578	6.072	0
42.641	6.0725	0
42.703	6.072	0
42.766	6.071	0
42.828	6.07	0
42.891	6.068	0
42.953	6.0675	0
43.016	6.0675	0
43.078	6.066	0
43.141	6.0655	0
43.203	6.065	0
43.266	6.064	0
43.328	6.0625	0
43.391	6.06	0
43.453	6.0595	0
43.516	6.06	0
43.578	6.0605	0
43.641	6.062	0
43.703	6.0635	0
43.766	6.065	0
43.828	6.0695	0
43.891	6.074	0
43.953	6.08	0
44.016	6.089	0
44.078	6.0985	0
44.141	6.1095	0
44.203	6.121	0
44.266	6.1335	0
44.328	6.1465	0
44.391	6.1605	0
44.453	6.176	0
44.516	6.192	0
44.578	6.209	0
44.641	6.2265	0
44.703	6.2425	0
44.766	6.2565	0
44.828	6.272	0
44.891	6.2865	0
44.953	6.301	0
45.016	6.3165	0
45.078	6.3315	0
45.141	6.3455	0
45.203	6.358	0
45.266	6.37	0
45.328	6.382	0
45.391	6.3925	0
45.453	6.404	0
45.516	6.4155	0
45.578	6.4245	0
45.641	6.4345	0
45.703	6.4425	0
45.766	6.4495	0
45.828	6.4555	0
45.891	6.4625	0
45.953	6.469	0
46.016	6.474	0
46.078	6.4795	0
46.141	6.4835	0
46.203	6.4885	0
46.266	6.4935	0
46.328	6.4975	0
46.391	6.5005	0
46.453	6.503	0
46.516	6.505	0
46.578	6.507	0
46.641	6.509	0
46.703	6.509	0
46.766	6.509	0
46.828	6.507	0
46.891	6.507	0
46.953	6.5065	0
47.016	6.507	0
47.078	6.508	0
47.141	6.5075	0
47.203	6.5065	0
47.266	6.5045	0
47.328	6.5035	0
47.391	6.5025	0
47.453	6.501	0
47.516	6.5005	0
47.578	6.4985	0
47.641	6.4965	0
47.703	6.4935	0
47.766	6.49	0
47.828	6.487	0
47.891	6.484	0
47.953	6.481	0
48.016	6.4785	0
48.078	6.476	0
48.141	6.4725	0
48.203	6.47	0
48.266	6.4665	0
48.328	6.463	0
48.391	6.4595	0
48.453	6.459	0
48.516	6.4575	0
48.578	6.454	0
48.641	6.4505	0
48.703	6.447	0
48.766	6.4425	0
48.828	6.4395	0
48.891	6.4355	0
48.953	6.4325	0
49.016	6.4295	0
49.078	6.426	0
49.141	6.422	0
49.203	6.4175	0
49.266	6.412	0
49.328	6.4075	0
49.391	6.4025	0
49.453	6.3995	0
49.516	6.396	0
49.578	6.392	0
49.641	6.392	0
49.703	6.3905	0
49.766	6.386	0
49.828	6.3825	0
49.891	6.3805	0
49.953	6.3795	0
50.016	6.378	0
50.078	6.3795	0
50.141	6.381	0
50.203	6.384	0
50.266	6.388	0
50.328	6.3935	0
50.391	6.4005	0
50.453	6.4095	0
50.516	6.4205	0
50.578	6.4305	0
50.641	6.443	0
50.703	6.456	0
50.766	6.4695	0
50.828	6.4825	0
50.891	6.4955	0
50.953	6.5085	0
51.016	6.522	0
51.078	6.535	0
51.141	6.5475	0
51.203	6.558	0
51.266	6.569	0
51.328	6.579	0
51.391	6.589	0
51.453	6.6	0
51.516	6.6095	0
51.578	6.618	0
51.641	6.626	0
51.703	6.6335	0
51.766	6.64	0
51.828	6.647	0
51.891	6.6525	0
51.953	6.658	0
52.016	6.663	0
52.078	6.6675	0
52.141	6.671	0
52.203	6.674	0
52.266	6.677	0
52.328	6.6805	0
52.391	6.6835	0
52.453	6.686	0
52.516	6.687	0
52.578	6.6885	0
52.641	6.6895	0
52.703	6.689	0
52.766	6.689	0
52.828	6.6895	0
52.891	6.6895	0
52.953	6.6895	0
53.016	6.689	0
53.078	6.6895	0
53.141	6.688	0
53.203	6.6875	0
53.266	6.6865	0
53.328	6.685	0
53.391	6.686	0
53.453	6.686	0
53.516	6.6865	0
53.578	6.688	0
53.641	6.688	0
53.703	6.688	0
53.766	6.689	0
53.828	6.69	0
53.891	6.6925	0
53.953	6.695	0
54.016	6.6985	0
54.078	6.7025	0
54.141	6.7065	0
54.203	6.713	0
54.266	6.7205	0
54.328	6.7275	0
54.391	6.735	0
54.453	6.743	0
54.516	6.7495	0
54.578	6.7555	0
54.641	6.762	0
54.703	6.768	0
54.766	6.7745	0
54.828	6.7805	0
54.891	6.7865	0
54.953	6.792	0
55.016	6.7985	0
55.078	6.803	0
55.141	6.806	0
55.203	6.809	0
55.266	6.8115	0
55.328	6.813	0
55.391	6.8145	0
55.453	6.816	0
55.516	6.8185	0
55.578	6.821	0
55.641	6.821	0
55.703	6.8195	0
55.766	6.8195	0
55.828	6.8185	0
55.891	6.819	0
55.953	6.8205	0
56.016	6.82	0
56.078	6.8195	0
56.141	6.8185	0
56.203	6.8175	0
56.266	6.816	0
56.328	6.814	0
56.391	6.813	0
56.453	6.813	0
56.516	6.813	0
56.578	6.812	0
56.641	6.809	0
56.703	6.8065	0
56.766	6.8045	0
56.828	6.8035	0
56.891	6.802	0
56.953	6.8015	0
57.016	6.8	0
57.078	6.798	0
57.141	6.7955	0
57.203	6.7935	0
57.266	6.7915	0
57.328	6.79	0
57.391	6.788	0
57.453	6.7875	0
57.516	6.7845	0
57.578	6.783	0
57.641	6.7805	0
57.703	6.779	0
57.766	6.7755	0
57.828	6.773	0
57.891	6.771	0
57.953	6.7685	0
58.016	6.766	0
58.078	6.762	0
58.141	6.7585	0
58.203	6.755	0
58.266	6.751	0
58.328	6.7465	0
58.391	6.743	0
58.453	6.7375	0
58.516	6.734	0
58.578	6.73	0
58.641	6.725	0
58.703	6.721	0
58.766	6.717	0
58.828	6.713	0
58.891	6.7095	0
58.953	6.706	0
59.016	6.702	0
59.078	6.6975	0
59.141	6.693	0
59.203	6.689	0
59.266	6.685	0
59.328	6.6825	0
59.391	6.6785	0
59.453	6.6755	0
59.516	6.673	0
59.578	6.67	0
59.641	6.6665	0
59.703	6.6625	0
59.766	6.659	0
59.828	6.6565	0
59.891	6.653	0
59.953	6.6505	0
60.016	6.6475	0
60.078	6.6445	0
60.141	6.641	0
60.203	6.637	0
60.266	6.6335	0
60.328	6.631	0
60.391	6.629	0
60.453	6.6255	0
60.516	6.621	0
60.578	6.6185	0
60.641	6.6155	0
60.703	6.613	0
60.766	6.611	0
60.828	6.6105	0
60.891	6.61	0
60.953	6.61	0
61.016	6.61	0
61.078	6.6095	0
61.141	6.6095	0
61.203	6.61	0
61.266	6.6115	0
61.328	6.614	0
61.391	6.617	0
61.453	6.6185	0
61.516	6.622	0
61.578	6.624	0
61.641	6.626	0
61.703	6.629	0
61.766	6.632	0
61.828	6.6345	0
61.891	6.638	0
61.953	6.6405	0
62.016	6.6435	0
62.078	6.646	0
62.141	6.6475	0
62.203	6.649	0
62.266	6.651	0
62.328	6.6535	0
62.391	6.6555	0
62.453	6.658	0
62.516	6.6585	0
62.578	6.6595	0
62.641	6.66	0
62.703	6.6615	0
62.766	6.662	0
62.828	6.663	0
62.891	6.6645	0
62.953	6.665	0
63.016	6.6655	0
63.078	6.665	0
63.141	6.6645	0
63.203	6.665	0
63.266	6.6655	0
63.328	6.6675	0
63.391	6.668	0
63.453	6.6685	0
63.516	6.669	0
63.578	6.668	0
63.641	6.6675	0
63.703	6.6675	0
63.766	6.6675	0
63.828	6.668	0
63.891	6.669	0
63.953	6.669	0
64.016	6.67	0
64.078	6.669	0
64.141	6.6695	0
64.203	6.6695	0
64.266	6.6705	0
64.328	6.672	0
64.391	6.674	0
64.453	6.6755	0
64.516	6.6765	0
64.578	6.677	0
64.641	6.677	0
64.703	6.678	0
64.766	6.6785	0
64.828	6.6795	0
64.891	6.681	0
64.953	6.682	0
65.016	6.6815	0
65.078	6.6815	0
65.141	6.681	0
65.203	6.68	0
65.266	6.6815	0
65.328	6.6815	0
65.391	6.683	0
65.453	6.683	0
65.516	6.6815	0
65.578	6.6795	0
65.641	6.678	0
65.703	6.677	0
65.766	6.6765	0
65.828	6.676	0
65.891	6.675	0
65.953	6.674	0
66.016	6.672	0
66.078	6.6705	0
66.141	6.6685	0
66.203	6.668	0
66.266	6.667	0
66.328	6.6665	0
66.391	6.665	0
66.453	6.664	0
66.516	6.661	0
66.578	6.659	0
66.641	6.656	0
66.703	6.653	0
66.766	6.6525	0
66.828	6.651	0
66.891	6.6495	0
66.953	6.6475	0
67.016	6.646	0
67.078	6.644	0
67.141	6.6415	0
67.203	6.639	0
67.266	6.637	0
67.328	6.635	0
67.391	6.6335	0
67.453	6.632	0
67.516	6.6295	0
67.578	6.627	0
67.641	6.6245	0
67.703	6.622	0
67.766	6.6205	0
67.828	6.6195	0
67.891	6.617	0
67.953	6.615	0
68.016	6.6125	0
68.078	6.609	0
68.141	6.6065	0
68.203	6.604	0
68.266	6.6045	0
68.328	6.603	0
68.391	6.601	0
68.453	6.5995	0
68.516	6.597	0
68.578	6.5945	0
68.641	6.5925	0
68.703	6.589	0
68.766	6.588	0
68.828	6.586	0
68.891	6.5835	0
68.953	6.5815	0
69.016	6.5795	0
69.078	6.577	0
69.141	6.5745	0
69.203	6.5725	0
69.266	6.571	0
69.328	6.57	0
69.391	6.569	0
69.453	6.5675	0
69.516	6.5655	0
69.578	6.5635	0
69.641	6.561	0
69.703	6.5595	0
69.766	6.5585	0
69.828	6.5585	0
69.891	6.5575	0
69.953	6.557	0
70.016	6.556	0
70.078	6.555	0
70.141	6.5545	0
70.203	6.5545	0
70.266	6.554	0
70.328	6.5545	0
70.391	6.5545	0
70.453	6.554	0
70.516	6.5525	0
70.578	6.5515	0
70.641	6.551	0
70.703	6.5515	0
70.766	6.551	0
70.828	6.5505	0
70.891	6.551	0
70.953	6.5505	0
71.016	6.55	0
71.078	6.549	0
71.141	6.548	0
71.203	6.547	0
71.266	6.5475	0
71.328	6.5485	0
71.391	6.548	0
71.453	6.547	0
71.516	6.546	0
71.578	6.5445	0
71.641	6.5435	0
71.703	6.5435	0
71.766	6.5435	0
71.828	6.544	0
71.891	6.544	0
71.953	6.5435	0
72.016	6.5425	0
72.078	6.541	0
72.141	6.541	0
72.203	6.5425	0
72.266	6.544	0
72.328	6.5465	0
72.391	6.5485	0
72.453	6.5515	0
72.516	6.5555	0
72.578	6.56	0
72.641	6.565	0
72.703	6.5725	0
72.766	6.58	0
72.828	6.5895	0
72.891	6.599	0
72.953	6.608	0
73.016	6.6175	0
73.078	6.627	0
73.141	6.6355	0
73.203	6.646	0
73.266	6.6575	0
73.328	6.668	0
73.391	6.6785	0
73.453	6.6885	0
73.516	6.6985	0
73.578	6.7075	0
73.641	6.717	0
73.703	6.7275	0
73.766	6.7375	0
73.828	6.7475	0
73.891	6.7575	0
73.953	6.7665	0
74.016	6.775	0
74.078	6.782	0
74.141	6.7885	0
74.203	6.7965	0
74.266	6.8035	0
74.328	6.8095	0
74.391	6.816	0
74.453	6.8215	0
74.516	6.826	0
74.578	6.831	0
74.641	6.836	0
74.703	6.841	0
74.766	6.846	0
74.828	6.8495	0
74.891	6.8525	0
74.953	6.855	0
75.016	6.8565	0
75.078	6.858	0
75.141	6.859	0
75.203	6.861	0
75.266	6.8625	0
75.328	6.864	0
75.391	6.8655	0
75.453	6.865	0
75.516	6.865	0
75.578	6.865	0
75.641	6.865	0
75.703	6.865	0
75.766	6.8665	0
75.828	6.867	0
75.891	6.866	0
75.953	6.865	0
76.016	6.8645	0
76.078	6.863	0
76.141	6.862	0
76.203	6.8615	0
76.266	6.861	0
76.328	6.86	0
76.391	6.858	0
76.453	6.8565	0
76.516	6.854	0
76.578	6.852	0
76.641	6.8505	0
76.703	6.849	0
76.766	6.846	0
76.828	6.844	0
76.891	6.841	0
76.953	6.8375	0
77.016	6.835	0
77.078	6.832	0
77.141	6.83	0
77.203	6.829	0
77.266	6.8275	0
77.328	6.827	0
77.391	6.826	0
77.453	6.824	0
77.516	6.8225	0
77.578	6.8215	0
77.641	6.822	0
77.703	6.8225	0
77.766	6.824	0
77.828	6.826	0
77.891	6.828	0
77.953	6.829	0
78.016	6.832	0
78.078	6.835	0
78.141	6.837	0
78.203	6.839	0
78.266	6.842	0
78.328	6.8445	0
78.391	6.8475	0
78.453	6.8505	0
78.516	6.8525	0
78.578	6.855	0
78.641	6.859	0
78.703	6.863	0
78.766	6.867	0
78.828	6.8705	0
78.891	6.874	0
78.953	6.878	0
79.016	6.881	0
79.078	6.884	0
79.141	6.888	0
79.203	6.8915	0
79.266	6.895	0
79.328	6.898	0
79.391	6.9	0
79.453	6.9015	0
79.516	6.902	0
79.578	6.9045	0
79.641	6.9075	0
79.703	6.9105	0
79.766	6.9125	0
79.828	6.915	0
79.891	6.917	0
79.953	6.9185	0
80.016	6.92	0
80.078	6.9215	0
80.141	6.9245	0
80.203	6.927	0
80.266	6.9295	0
80.328	6.931	0
80.391	6.933	0
80.453	6.9365	0
80.516	6.938	0
80.578	6.9405	0
80.641	6.944	0
80.703	6.947	0
80.766	6.9505	0
80.828	6.953	0
80.891	6.955	0
80.953	6.957	0
81.016	6.9595	0
81.078	6.9605	0
81.141	6.963	0
81.203	6.9665	0
81.266	6.9685	0
81.328	6.9705	0
81.391	6.971	0
81.453	6.9725	0
81.516	6.9735	0
81.578	6.975	0
81.641	6.9775	0
81.703	6.9785	0
81.766	6.9795	0
81.828	6.98	0
81.891	6.9795	0
81.953	6.9795	0
82.016	6.978	0
82.078	6.976	0
82.141	6.9755	0
82.203	6.975	0
82.266	6.9745	0
82.328	6.9735	0
